team,player_id,player_name,position,shoots,height,weight,birthdate
ANA,8480843,"{'default': 'Lukas', 'cs': 'Lukáš', 'sk': 'Lukáš'} {'default': 'Dostal', 'cs': 'Dostál', 'sk': 'Dostál'}",G,L,74,190,2000-06-22
ANA,8478024,{'default': 'Ville'} {'default': 'Husso'},G,L,75,205,1995-02-06
ANA,8475852,"{'default': 'Petr'} {'default': 'Mrazek', 'cs': 'Mrázek', 'sk': 'Mrázek'}",G,L,74,192,1992-02-14
BOS,8478042,{'default': 'Viktor'} {'default': 'Arvidsson'},L,R,70,181,1993-04-08
BOS,8481712,"{'default': 'Matěj ', 'cs': 'Matěj', 'de': 'Matej', 'es': 'Matej', 'fi': 'Matej', 'sk': 'Matěj', 'sv': 'Matej'} {'default': 'Blümel', 'es': 'Blumel'}",R,L,72,202,2000-05-31
BOS,8479591,{'default': 'Michael'} {'default': 'Eyssimont'},C,L,72,195,1996-09-09
BOS,8479987,{'default': 'Morgan'} {'default': 'Geekie'},C,R,75,212,1998-07-20
BOS,8479661,{'default': 'Tanner'} {'default': 'Jeannot'},L,L,74,221,1997-05-29
BOS,8480355,{'default': 'Mark'} {'default': 'Kastelic'},C,R,76,234,1999-03-11
BOS,8482177,"{'default': 'Marat'} {'default': 'Khusnutdinov', 'cs': 'Chusnutdinov', 'fi': 'Husnutdinov', 'sk': 'Chusnutdinov'}",C,L,71,184,2002-07-17
BOS,8476374,{'default': 'Sean'} {'default': 'Kuraly'},C,L,74,208,1993-01-20
BOS,8477496,{'default': 'Elias'} {'default': 'Lindholm'},C,R,73,200,1994-12-02
BOS,8483489,{'default': 'Fraser'} {'default': 'Minten'},C,L,74,204,2004-07-05
BOS,8479999,{'default': 'Casey'} {'default': 'Mittelstadt'},C,L,73,205,1998-11-22
BOS,8477956,"{'default': 'David'} {'default': 'Pastrnak', 'cs': 'Pastrňák', 'sk': 'Pastrňák'}",R,R,72,199,1996-05-25
BOS,8482634,{'default': 'Alex'} {'default': 'Steeves'},C,L,72,199,1999-12-10
BOS,8479705,{'default': 'Jeffrey'} {'default': 'Viel'},L,L,73,214,1997-01-28
BOS,8478401,{'default': 'Pavel'} {'default': 'Zacha'},C,L,76,211,1997-04-06
BOS,8481219,{'default': 'Jonathan'} {'default': 'Aspirot'},D,L,72,212,1999-05-16
BOS,8480828,{'default': 'Michael'} {'default': 'Callahan'},D,L,74,195,1999-09-23
BOS,8480887,{'default': 'Jordan'} {'default': 'Harris'},D,L,72,189,2000-07-07
BOS,8480035,{'default': 'Henri'} {'default': 'Jokiharju'},D,R,72,205,1999-06-17
BOS,8476854,{'default': 'Hampus'} {'default': 'Lindholm'},D,L,76,217,1994-01-20
BOS,8482511,{'default': 'Mason'} {'default': 'Lohrei'},D,L,77,218,2001-01-17
BOS,8479325,{'default': 'Charlie'} {'default': 'McAvoy'},D,R,73,211,1997-12-21
BOS,8479369,{'default': 'Andrew'} {'default': 'Peeke'},D,R,75,214,1998-03-17
BOS,8481599,"{'default': 'Victor'} {'default': 'Soderstrom', 'cs': 'Söderström', 'sk': 'Söderström'}",D,R,72,189,2001-02-26
BOS,8477507,{'default': 'Nikita'} {'default': 'Zadorov'},D,L,79,255,1995-04-16
BOS,8476914,{'default': 'Joonas'} {'default': 'Korpisalo'},G,L,76,200,1994-04-28
BOS,8480280,{'default': 'Jeremy'} {'default': 'Swayman'},G,L,75,195,1998-11-24
BUF,8484145,{'default': 'Zach'} {'default': 'Benson'},L,L,70,177,2005-05-12
BUF,8479941,{'default': 'Justin'} {'default': 'Danforth'},R,R,68,193,1993-03-15
BUF,8482659,{'default': 'Josh'} {'default': 'Doan'},R,R,74,198,2002-02-01
BUF,8482623,{'default': 'Josh'} {'default': 'Dunne'},C,L,76,208,1998-12-08
BUF,8478413,{'default': 'Jordan'} {'default': 'Greenway'},L,L,78,231,1997-02-16
BUF,8482896,{'default': 'Tyson'} {'default': 'Kozak'},C,L,71,185,2002-12-29
BUF,8481522,{'default': 'Peyton'} {'default': 'Krebs'},C,L,72,188,2001-01-26
BUF,8483468,"{'default': 'Jiri', 'cs': 'Jiří', 'sk': 'Jiří'} {'default': 'Kulich'}",C,L,73,193,2004-04-14
BUF,8482479,{'default': 'Trevor'} {'default': 'Kuntar'},C,L,72,205,2001-06-20
BUF,8479359,{'default': 'Beck'} {'default': 'Malenstyn'},L,L,75,209,1998-02-04
BUF,8480802,{'default': 'Ryan'} {'default': 'McLeod'},C,L,75,204,1999-09-21
BUF,8480064,{'default': 'Josh'} {'default': 'Norris'},C,L,74,196,1999-05-05
BUF,8482097,{'default': 'Jack'} {'default': 'Quinn'},R,R,73,185,2001-09-19
BUF,8482765,{'default': 'Isak'} {'default': 'Rosen'},R,L,72,185,2003-03-15
BUF,8479420,{'default': 'Tage'} {'default': 'Thompson'},C,R,78,220,1997-10-30
BUF,8477949,{'default': 'Alex'} {'default': 'Tuch'},R,R,76,219,1996-05-10
BUF,8475722,{'default': 'Jason'} {'default': 'Zucker'},L,L,71,198,1992-01-16
BUF,8480196,{'default': 'Jacob'} {'default': 'Bryson'},D,L,69,177,1997-11-18
BUF,8481524,{'default': 'Bowen'} {'default': 'Byram'},D,L,73,205,2001-06-13
BUF,8480839,{'default': 'Rasmus'} {'default': 'Dahlin'},D,L,75,204,2000-04-13
BUF,8480891,{'default': 'Michael'} {'default': 'Kesselring'},D,R,77,215,2000-01-13
BUF,8482671,{'default': 'Owen'} {'default': 'Power'},D,L,78,226,2002-11-22
BUF,8480807,{'default': 'Mattias'} {'default': 'Samuelsson'},D,L,76,229,2000-03-14
BUF,8479982,{'default': 'Conor'} {'default': 'Timmins'},D,R,75,213,1998-09-18
BUF,8481551,{'default': 'Colten'} {'default': 'Ellis'},G,L,73,191,2000-10-05
BUF,8480045,{'default': 'Ukko-Pekka'} {'default': 'Luukkonen'},G,L,77,223,1999-03-09
BUF,8479312,{'default': 'Alex'} {'default': 'Lyon'},G,L,73,199,1992-12-09
CAR,8478427,{'default': 'Sebastian'} {'default': 'Aho'},C,L,72,189,1997-07-26
CAR,8482809,{'default': 'Jackson'} {'default': 'Blake'},R,R,71,185,2003-08-03
CAR,8477478,{'default': 'William'} {'default': 'Carrier'},L,L,74,214,1994-12-20
CAR,8477940,{'default': 'Nikolaj'} {'default': 'Ehlers'},L,L,72,168,1996-02-14
CAR,8475791,{'default': 'Taylor'} {'default': 'Hall'},L,L,73,210,1991-11-14
CAR,8476873,{'default': 'Mark'} {'default': 'Jankowski'},L,L,76,200,1994-09-13
CAR,8482093,{'default': 'Seth'} {'default': 'Jarvis'},C,R,70,180,2002-02-01
CAR,8480829,{'default': 'Jesperi'} {'default': 'Kotkaniemi'},C,L,75,212,2000-07-06
CAR,8476921,{'default': 'Jordan'} {'default': 'Martinook'},L,L,73,208,1992-07-25
CAR,8480762,{'default': 'Eric'} {'default': 'Robinson'},L,L,74,220,1995-06-14
CAR,8473533,{'default': 'Jordan'} {'default': 'Staal'},C,L,76,220,1988-09-10
CAR,8482702,{'default': 'Logan'} {'default': 'Stankoven'},C,R,68,165,2003-02-26
CAR,8480830,"{'default': 'Andrei', 'cs': 'Andrej', 'sk': 'Andrej'} {'default': 'Svechnikov', 'cs': 'Svečnikov', 'fi': 'Svetshnikov', 'sk': 'Svečnikov'}",R,L,75,200,2000-03-26
CAR,8478970,{'default': 'Jalen'} {'default': 'Chatfield'},D,R,73,209,1996-05-15
CAR,8476906,{'default': 'Shayne'} {'default': 'Gostisbehere'},D,L,71,183,1993-04-20
CAR,8484428,{'default': 'Charles Alexis'} {'default': 'Legault'},D,R,76,220,2003-09-05
CAR,8480817,"{'default': ""K'Andre""} {'default': 'Miller'}",D,L,77,210,2000-01-21
CAR,8482100,{'default': 'Alexander'} {'default': 'Nikishin'},D,L,75,218,2001-10-02
CAR,8482911,{'default': 'Joel'} {'default': 'Nystrom'},D,R,71,178,2002-05-14
CAR,8476422,{'default': 'Mike'} {'default': 'Reilly'},D,L,74,191,1993-07-13
CAR,8476958,{'default': 'Jaccob'} {'default': 'Slavin'},D,L,75,207,1994-05-01
CAR,8480336,{'default': 'Sean'} {'default': 'Walker'},D,R,71,191,1994-11-13
CAR,8475883,{'default': 'Frederik'} {'default': 'Andersen'},G,L,76,229,1989-10-02
CAR,8483548,{'default': 'Brandon'} {'default': 'Bussi'},G,R,76,218,1998-06-25
CAR,8481611,"{'default': 'Pyotr', 'cs': 'Pjotr', 'fi': 'Pjotr', 'sk': 'Pjotr'} {'default': 'Kochetkov', 'fi': 'Kotshetkov'}",G,L,75,196,1999-06-25
CBJ,8479944,{'default': 'Zachary'} {'default': 'Aston-Reese'},L,L,73,203,1994-08-10
CBJ,8482475,"{'default': 'Yegor', 'cs': 'Jegor', 'fi': 'Jegor', 'sk': 'Jegor'} {'default': 'Chinakhov', 'cs': 'Činachov', 'fi': 'Tshinahov', 'sk': 'Činachov'}",R,L,73,203,2001-02-01
CBJ,8475745,{'default': 'Charlie'} {'default': 'Coyle'},C,R,75,221,1992-03-02
CBJ,8484166,{'default': 'Adam'} {'default': 'Fantilli'},C,L,74,205,2004-10-12
CBJ,8476867,{'default': 'Brendan'} {'default': 'Gaunce'},C,L,74,222,1994-03-25
CBJ,8476432,{'default': 'Boone'} {'default': 'Jenner'},C,L,74,204,1993-06-15
CBJ,8482660,{'default': 'Kent'} {'default': 'Johnson'},C,L,72,170,2002-10-18
CBJ,8480806,{'default': 'Isac'} {'default': 'Lundeström'},C,L,73,192,1999-11-06
CBJ,8480893,"{'default': 'Kirill'} {'default': 'Marchenko', 'cs': 'Marčenko', 'fi': 'Martshenko', 'sk': 'Marčenko'}",R,R,75,201,2000-07-21
CBJ,8477497,{'default': 'Sean'} {'default': 'Monahan'},C,L,74,206,1994-10-12
CBJ,8479671,{'default': 'Mathieu'} {'default': 'Olivier'},R,R,73,232,1997-02-11
CBJ,8484214,{'default': 'Luca'} {'default': 'Pinelli'},C,L,69,176,2005-04-05
CBJ,8482705,{'default': 'Cole'} {'default': 'Sillinger'},C,L,72,202,2003-05-16
CBJ,8481716,"{'default': 'Dmitri', 'cs': 'Dmitrij', 'sk': 'Dmitrij'} {'default': 'Voronkov'}",L,L,77,234,2000-09-10
CBJ,8477425,{'default': 'Miles'} {'default': 'Wood'},L,L,74,209,1995-09-13
CBJ,8481161,"{'default': 'Jake', 'sv': 'v'} {'default': 'Christiansen'}",D,L,72,199,1999-09-12
CBJ,8479371,{'default': 'Dante'} {'default': 'Fabbro'},D,R,72,200,1998-06-20
CBJ,8475790,{'default': 'Erik'} {'default': 'Gudbranson'},D,R,77,222,1992-01-07
CBJ,8483485,{'default': 'Denton'} {'default': 'Mateychuk'},D,L,71,188,2004-07-12
CBJ,8478500,{'default': 'Ivan'} {'default': 'Provorov'},D,L,73,224,1997-01-13
CBJ,8476923,{'default': 'Damon'} {'default': 'Severson'},D,R,74,204,1994-08-07
CBJ,8474090,{'default': 'Brendan'} {'default': 'Smith'},D,L,74,200,1989-02-08
CBJ,8478460,{'default': 'Zach'} {'default': 'Werenski'},D,L,74,214,1997-07-19
CBJ,8482982,{'default': 'Jet'} {'default': 'Greaves'},G,L,72,188,2001-03-30
CBJ,8478007,{'default': 'Elvis'} {'default': 'Merzlikins'},G,L,75,190,1994-04-13
CGY,8474150,{'default': 'Mikael'} {'default': 'Backlund'},C,L,72,206,1989-03-17
CGY,8481556,{'default': 'John'} {'default': 'Beecher'},C,L,75,220,2001-04-05
CGY,8476399,{'default': 'Blake'} {'default': 'Coleman'},L,L,71,199,1991-11-28
CGY,8482679,{'default': 'Matt'} {'default': 'Coronato'},R,R,70,183,2002-11-14
CGY,8480797,{'default': 'Joel'} {'default': 'Farabee'},L,L,72,186,2000-02-25
CGY,8480028,{'default': 'Morgan'} {'default': 'Frost'},C,L,72,193,1999-05-14
CGY,8484180,{'default': 'Samuel'} {'default': 'Honzek'},L,L,76,186,2004-11-12
CGY,8476456,{'default': 'Jonathan'} {'default': 'Huberdeau'},L,L,73,200,1993-06-04
CGY,8475172,{'default': 'Nazem'} {'default': 'Kadri'},C,L,72,185,1990-10-06
CGY,8483609,{'default': 'Adam'} {'default': 'Klapka'},R,R,80,235,2000-09-14
CGY,8479066,{'default': 'Ryan'} {'default': 'Lomberg'},L,L,69,184,1994-12-09
CGY,8481028,"{'default': 'Martin'} {'default': 'Pospisil', 'cs': 'Pospíšil', 'sk': 'Pospíšil'}",C,L,74,173,1999-11-19
CGY,8481068,"{'default': 'Yegor', 'cs': 'Jegor', 'fi': 'Jahor', 'sk': 'Jegor'} {'default': 'Sharangovich', 'cs': 'Šarangovič', 'fi': 'Sharanhovitsh', 'sk': 'Šarangovič'}",C,L,74,196,1998-06-06
CGY,8482074,{'default': 'Connor'} {'default': 'Zary'},C,L,72,178,2001-09-25
CGY,8478397,{'default': 'Rasmus'} {'default': 'Andersson'},D,R,73,202,1996-10-27
CGY,8480860,{'default': 'Kevin'} {'default': 'Bahl'},D,L,78,230,2000-06-27
CGY,8479402,{'default': 'Jake'} {'default': 'Bean'},D,L,73,191,1998-06-09
CGY,8484150,{'default': 'Hunter'} {'default': 'Brzustewicz'},D,R,72,190,2004-11-29
CGY,8477810,{'default': 'Joel'} {'default': 'Hanley'},D,L,71,186,1991-06-08
CGY,8482165,{'default': 'Yan'} {'default': 'Kuznetsov'},D,L,76,209,2002-03-09
CGY,8481167,{'default': 'Brayden'} {'default': 'Pachal'},D,R,74,202,1999-08-23
CGY,8484768,{'default': 'Zayne'} {'default': 'Parekh'},D,R,72,179,2006-02-15
CGY,8477346,{'default': 'MacKenzie'} {'default': 'Weegar'},D,R,72,206,1994-01-07
CGY,8482445,{'default': 'Devin'} {'default': 'Cooley'},G,L,77,192,1997-05-25
CGY,8481692,{'default': 'Dustin'} {'default': 'Wolf'},G,L,72,166,2001-04-16
CHI,8484144,{'default': 'Connor'} {'default': 'Bedard'},C,R,70,190,2005-07-17
CHI,8477479,{'default': 'Tyler'} {'default': 'Bertuzzi'},L,L,74,200,1995-02-24
CHI,8477444,"{'default': 'Andre', 'cs': 'André', 'sk': 'André', 'sv': 'André'} {'default': 'Burakovsky'}",L,L,75,203,1995-02-09
CHI,8482703,{'default': 'Colton'} {'default': 'Dach'},C,L,76,196,2003-01-04
CHI,8477450,{'default': 'Jason'} {'default': 'Dickinson'},C,L,74,200,1995-07-04
CHI,8477987,{'default': 'Ryan'} {'default': 'Donato'},C,L,72,190,1996-04-09
CHI,8473422,{'default': 'Nick'} {'default': 'Foligno'},L,L,72,210,1987-10-31
CHI,8483450,{'default': 'Ryan'} {'default': 'Greene'},C,R,73,174,2003-10-21
CHI,8478043,{'default': 'Sam'} {'default': 'Lafferty'},C,R,74,205,1995-03-06
CHI,8481624,"{'default': 'Ilya', 'cs': 'Ilja', 'fi': 'Ilja', 'sk': 'Iľja'} {'default': 'Mikheyev', 'cs': 'Michejev', 'fi': 'Mihejev', 'sk': 'Michejev'}",R,L,74,192,1994-10-10
CHI,8484197,{'default': 'Oliver'} {'default': 'Moore'},C,L,71,188,2005-01-22
CHI,8483493,{'default': 'Frank'} {'default': 'Nazar'},C,R,70,190,2004-01-14
CHI,8476882,"{'default': 'Teuvo'} {'default': 'Teravainen', 'cs': 'Teräväinen', 'fi': 'Teräväinen', 'sk': 'Teräväinen', 'sv': 'Teräväinen'}",C,L,71,191,1994-09-11
CHI,8476952,{'default': 'Dominic'} {'default': 'Toninato'},C,L,74,201,1994-03-09
CHI,8481806,{'default': 'Louis'} {'default': 'Crevier'},D,R,80,228,2001-05-04
CHI,8476891,{'default': 'Matt'} {'default': 'Grzelcyk'},D,L,70,180,1994-01-05
CHI,8482176,{'default': 'Wyatt'} {'default': 'Kaiser'},D,L,72,190,2002-07-31
CHI,8484783,{'default': 'Artyom'} {'default': 'Levshunov'},D,R,74,208,2005-10-28
CHI,8476473,{'default': 'Connor'} {'default': 'Murphy'},D,R,76,212,1993-03-26
CHI,8483506,{'default': 'Sam'} {'default': 'Rinzel'},D,R,76,194,2004-06-25
CHI,8481568,{'default': 'Alex'} {'default': 'Vlasic'},D,L,78,217,2001-06-05
CHI,8476316,{'default': 'Laurent'} {'default': 'Brossoit'},G,L,75,203,1993-03-23
CHI,8481519,{'default': 'Spencer'} {'default': 'Knight'},G,L,75,191,2001-04-19
CHI,8482821,"{'default': 'Arvid'} {'default': 'Soderblom', 'cs': 'Söderblom', 'fi': 'Söderblom', 'sk': 'Söderblom', 'sv': 'Söderblom'}",G,L,75,180,1999-08-19
COL,8482947,{'default': 'Zakhar'} {'default': 'Bardakov'},C,L,74,198,2001-02-24
COL,8484149,{'default': 'Gavin'} {'default': 'Brindley'},C,R,68,173,2004-10-05
COL,8479525,{'default': 'Ross'} {'default': 'Colton'},C,L,72,194,1996-09-11
COL,8480835,{'default': 'Jack'} {'default': 'Drury'},C,L,71,186,2000-02-03
COL,8480448,{'default': 'Parker'} {'default': 'Kelly'},C,L,73,185,1999-05-14
COL,8481641,{'default': 'Joel'} {'default': 'Kiviranta'},L,L,71,185,1996-03-23
COL,8476455,{'default': 'Gabriel'} {'default': 'Landeskog'},L,L,73,215,1992-11-23
COL,8477476,{'default': 'Artturi'} {'default': 'Lehkonen'},L,L,71,179,1995-07-04
COL,8477492,{'default': 'Nathan'} {'default': 'MacKinnon'},C,R,72,200,1995-09-01
COL,8480039,"{'default': 'Martin'} {'default': 'Necas', 'cs': 'Nečas', 'sk': 'Nečas'}",C,R,75,195,1999-01-15
COL,8475754,{'default': 'Brock'} {'default': 'Nelson'},C,L,76,205,1991-10-15
COL,8477501,"{'default': 'Valeri', 'cs': 'Valerij', 'sk': 'Valerij'} {'default': 'Nichushkin', 'cs': 'Ničuškin', 'fi': 'Nitshushkin', 'sk': 'Ničuškin'}",R,L,76,210,1995-03-04
COL,8478109,{'default': 'Victor'} {'default': 'Olofsson'},L,L,71,180,1995-07-18
COL,8470613,{'default': 'Brent'} {'default': 'Burns'},D,R,77,228,1985-03-09
COL,8479398,{'default': 'Samuel'} {'default': 'Girard'},D,L,70,170,1998-05-12
COL,8480069,{'default': 'Cale'} {'default': 'Makar'},D,R,72,187,1998-10-30
COL,8484258,{'default': 'Sam'} {'default': 'Malinski'},D,R,71,190,1998-07-27
COL,8476312,{'default': 'Josh'} {'default': 'Manson'},D,R,75,218,1991-10-07
COL,8482470,{'default': 'Ilya'} {'default': 'Solovyov'},D,L,75,208,2000-07-20
COL,8478038,{'default': 'Devon'} {'default': 'Toews'},D,L,73,191,1994-02-21
COL,8478406,{'default': 'Mackenzie'} {'default': 'Blackwood'},G,L,76,225,1996-12-09
COL,8475809,{'default': 'Scott'} {'default': 'Wedgewood'},G,L,74,201,1992-08-14
DAL,8479414,{'default': 'Nathan'} {'default': 'Bastian'},R,R,76,217,1997-12-06
DAL,8473994,{'default': 'Jamie'} {'default': 'Benn'},L,L,75,210,1989-07-18
DAL,8476278,{'default': 'Colin'} {'default': 'Blackwell'},C,R,68,181,1993-03-28
DAL,8482145,{'default': 'Mavrik'} {'default': 'Bourque'},C,R,71,187,2002-01-08
DAL,8480840,{'default': 'Oskar'} {'default': 'Bäck'},C,L,76,207,2000-03-12
DAL,8475168,{'default': 'Matt'} {'default': 'Duchene'},C,L,71,211,1991-01-16
DAL,8477454,{'default': 'Adam'} {'default': 'Erne'},L,L,73,209,1995-04-20
DAL,8476889,{'default': 'Radek'} {'default': 'Faksa'},C,L,75,216,1994-01-09
DAL,8478449,{'default': 'Roope'} {'default': 'Hintz'},C,L,75,217,1996-11-17
DAL,8484829,{'default': 'Justin'} {'default': 'Hryckowian'},C,L,71,198,2001-02-23
DAL,8482740,{'default': 'Wyatt'} {'default': 'Johnston'},C,R,73,187,2003-05-14
DAL,8478420,{'default': 'Mikko'} {'default': 'Rantanen'},R,L,76,228,1996-10-29
DAL,8480027,{'default': 'Jason'} {'default': 'Robertson'},L,L,75,204,1999-07-22
DAL,8475794,{'default': 'Tyler'} {'default': 'Seguin'},C,R,74,205,1992-01-31
DAL,8479351,{'default': 'Sam'} {'default': 'Steel'},C,L,72,185,1998-02-03
DAL,8483425,{'default': 'Lian'} {'default': 'Bichsel'},D,L,79,237,2004-05-18
DAL,8478476,{'default': 'Kyle'} {'default': 'Capobianco'},D,L,75,194,1997-08-13
DAL,8481581,{'default': 'Thomas'} {'default': 'Harley'},D,L,75,214,2001-08-19
DAL,8480036,{'default': 'Miro'} {'default': 'Heiskanen'},D,L,74,197,1999-07-18
DAL,8481609,"{'default': 'Vladislav'} {'default': 'Kolyachonok', 'cs': 'Koljačonok', 'fi': 'Koljatshonok', 'sk': 'Koljačonok'}",D,L,74,198,2001-05-26
DAL,8476902,{'default': 'Esa'} {'default': 'Lindell'},D,L,75,217,1994-05-23
DAL,8480878,{'default': 'Nils'} {'default': 'Lundkvist'},D,R,73,194,2000-07-27
DAL,8480950,"{'default': 'Ilya', 'cs': 'Ilja', 'fi': 'Ilja', 'sk': 'Iľja'} {'default': 'Lyubushkin', 'cs': 'Ljubuškin', 'fi': 'Ljubushkin', 'sk': 'Ljubuškin'}",D,R,74,206,1994-04-06
DAL,8475755,"{'default': 'Alexander', 'es': 'Alex'} {'default': 'Petrovic'}",D,R,77,215,1992-03-03
DAL,8479193,{'default': 'Casey'} {'default': 'DeSmith'},G,L,72,188,1991-08-13
DAL,8479979,{'default': 'Jake'} {'default': 'Oettinger'},G,L,78,225,1998-12-18
DET,8478891,{'default': 'Mason'} {'default': 'Appleton'},C,R,74,196,1996-01-15
DET,8481013,{'default': 'Jonatan'} {'default': 'Berggren'},R,L,71,195,2000-07-16
DET,8477456,{'default': 'J.T.'} {'default': 'Compher'},L,R,72,191,1995-04-08
DET,8477429,{'default': 'Andrew'} {'default': 'Copp'},C,L,73,200,1994-07-08
DET,8484160,{'default': 'Nate'} {'default': 'Danielson'},C,R,74,195,2004-09-27
DET,8479337,{'default': 'Alex'} {'default': 'DeBrincat'},R,R,68,180,1997-12-18
DET,8484471,{'default': 'Emmitt'} {'default': 'Finnie'},C,L,73,195,2005-06-27
DET,8474141,{'default': 'Patrick'} {'default': 'Kane'},R,L,70,176,1988-11-19
DET,8483464,{'default': 'Marco'} {'default': 'Kasper'},C,L,73,202,2004-04-08
DET,8477946,{'default': 'Dylan'} {'default': 'Larkin'},C,L,73,204,1996-07-30
DET,8479992,{'default': 'Michael'} {'default': 'Rasmussen'},C,L,78,222,1999-04-17
DET,8482078,{'default': 'Lucas'} {'default': 'Raymond'},L,R,71,186,2002-03-28
DET,8481725,"{'default': 'Elmer'} {'default': 'Soderblom', 'sv': 'Söderblom'}",L,L,80,252,2001-07-05
DET,8474037,{'default': 'James'} {'default': 'van Riemsdyk'},L,L,75,210,1989-05-04
DET,8480879,{'default': 'Jacob'} {'default': 'Bernard-Docker'},D,R,73,196,2000-06-30
DET,8475279,{'default': 'Ben'} {'default': 'Chiarot'},D,L,75,222,1991-05-09
DET,8482762,{'default': 'Simon'} {'default': 'Edvinsson'},D,L,78,222,2003-02-05
DET,8476979,{'default': 'Erik'} {'default': 'Gustafsson'},D,L,72,190,1992-03-14
DET,8474612,{'default': 'Travis'} {'default': 'Hamonic'},D,R,73,193,1990-08-16
DET,8481607,{'default': 'Albert'} {'default': 'Johansson'},D,L,72,195,2001-01-04
DET,8484223,{'default': 'Axel'} {'default': 'Sandin-Pellikka'},D,R,72,186,2005-03-11
DET,8481542,{'default': 'Moritz'} {'default': 'Seider'},D,R,74,210,2001-04-06
DET,8476434,{'default': 'John'} {'default': 'Gibson'},G,L,75,209,1993-07-14
DET,8475660,{'default': 'Cam'} {'default': 'Talbot'},G,L,75,202,1987-07-05
EDM,8484529,{'default': 'Connor'} {'default': 'Clattenburg'},C,L,74,215,2005-05-02
EDM,8477934,{'default': 'Leon'} {'default': 'Draisaitl'},C,L,74,209,1995-10-27
EDM,8479365,{'default': 'Trent'} {'default': 'Frederic'},C,L,75,221,1998-02-11
EDM,8474641,{'default': 'Adam'} {'default': 'Henrique'},C,L,72,195,1990-02-06
EDM,8475786,{'default': 'Zach'} {'default': 'Hyman'},L,R,73,206,1992-06-09
EDM,8477406,{'default': 'Mattias'} {'default': 'Janmark'},C,L,74,205,1992-12-08
EDM,8479368,{'default': 'Max'} {'default': 'Jones'},L,L,75,216,1998-02-17
EDM,8477953,{'default': 'Kasperi'} {'default': 'Kapanen'},R,R,73,194,1996-07-23
EDM,8477508,{'default': 'Curtis'} {'default': 'Lazar'},C,R,72,203,1995-02-02
EDM,8478233,{'default': 'Andrew'} {'default': 'Mangiapane'},L,L,70,183,1996-04-04
EDM,8478402,{'default': 'Connor'} {'default': 'McDavid'},C,L,73,194,1997-01-13
EDM,8476454,{'default': 'Ryan'} {'default': 'Nugent-Hopkins'},C,L,73,192,1993-04-12
EDM,8481491,{'default': 'Noah'} {'default': 'Philp'},C,R,75,198,1998-08-31
EDM,8481617,"{'default': 'Vasily', 'cs': 'Vasilij', 'fi': 'Vasili', 'sk': 'Vasilij'} {'default': 'Podkolzin'}",R,L,73,190,2001-06-24
EDM,8478458,{'default': 'Jack'} {'default': 'Roslovic'},C,R,73,198,1997-01-29
EDM,8483512,{'default': 'Matt'} {'default': 'Savoie'},C,R,70,179,2004-01-01
EDM,8485493,{'default': 'David'} {'default': 'Tomasek'},R,R,74,210,1996-02-10
EDM,8480803,{'default': 'Evan'} {'default': 'Bouchard'},D,R,75,192,1999-10-20
EDM,8475218,{'default': 'Mattias'} {'default': 'Ekholm'},D,L,77,225,1990-05-24
