team,player_id,player_name,position,shoots,height,weight,birthdate
ARI,4430158,Patrick McMorris,S,,72.0,206.0,2001-10-18T07:00Z
ARI,4875912,Tejhaun Palmer,WR,,73.0,210.0,2000-05-19T07:00Z
ARI,3122168,Trent Sherfield Sr.,WR,,73.0,205.0,1996-02-25T08:00Z
ARI,3917960,Steven Sims,WR,,70.0,190.0,1997-03-31T08:00Z
ARI,4362770,Messiah Swinson,TE,,79.0,259.0,2000-04-20T07:00Z
ATL,3061612,Jamal Agnew,WR,,70.0,190.0,1995-04-03T07:00Z
ATL,4373626,Tyler Allgeier,RB,,70.0,225.0,2000-04-15T07:00Z
ATL,4568510,Matthew Bergeron,G,,77.0,315.0,2000-02-26T08:00Z
ATL,4605841,Nathan Carter,RB,,70.0,202.0,2002-05-22T07:00Z
ATL,14880,Kirk Cousins,QB,,75.0,205.0,1988-08-19T07:00Z
ATL,4363551,Dylan Drummond,WR,,72.0,190.0,2000-01-17T08:00Z
ATL,4034948,Feleipe Franks,TE,,78.0,241.0,1997-12-22T08:00Z
ATL,4362845,Jovaughn Gwyn,G,,74.0,310.0,1999-03-18T08:00Z
ATL,4689334,Malik Heath,WR,,74.0,213.0,2000-03-31T08:00Z
ATL,4682831,Kyle Hinton,G,,74.0,315.0,1998-02-27T08:00Z
ATL,3047876,KhaDarel Hodge,WR,,74.0,210.0,1995-01-03T08:00Z
ATL,5209093,Michael Jerrell,OT,,77.0,309.0,1999-08-18T07:00Z
ATL,3672833,Chris Lindstrom,G,,76.0,310.0,1997-02-28T08:00Z
ATL,4426502,Drake London,WR,,76.0,215.0,2001-07-24T07:00Z
ATL,16713,Jake Matthews,OT,,77.0,310.0,1992-02-11T08:00Z
ATL,4040655,Darnell Mooney,WR,,71.0,180.0,1997-10-29T08:00Z
ATL,4693369,Jack Nelson,OT,,79.0,314.0,2002-01-15T08:00Z
ATL,4036444,Ryan Neuzil,C,,75.0,305.0,1997-07-31T07:00Z
ATL,4360248,Kyle Pitts Sr.,TE,,78.0,250.0,2000-10-06T07:00Z
ATL,4374045,Teagan Quitoriano,TE,,78.0,259.0,2000-03-15T08:00Z
ATL,4430807,Bijan Robinson,RB,,71.0,215.0,2002-01-30T08:00Z
ATL,3871102,David Sills V,WR,,75.0,211.0,1996-05-29T07:00Z
ATL,3120590,Easton Stick,QB,,73.0,224.0,1995-09-15T07:00Z
ATL,4374187,Deven Thompkins,WR,,68.0,155.0,1999-12-23T08:00Z
ATL,4428796,Casey Washington,WR,,72.0,205.0,2001-03-06T08:00Z
ATL,3059839,Elijah Wilkinson,OT,,78.0,310.0,1995-02-10T08:00Z
ATL,4035020,Charlie Woerner,TE,,77.0,250.0,1997-10-16T07:00Z
ATL,4401823,Dee Alford,CB,,71.0,180.0,1997-11-05T08:00Z
ATL,3919512,Jessie Bates III,S,,73.0,210.0,1997-02-26T08:00Z
ATL,4428872,JD Bertrand,LB,,73.0,230.0,2000-05-05T07:00Z
ATL,4689989,Natrone Brooks,CB,,71.0,175.0,1999-12-17T08:00Z
ATL,4429324,Cobee Bryant,CB,,72.0,180.0,2001-09-17T07:00Z
ATL,4037626,Divine Deablo,LB,,75.0,223.0,1998-08-17T07:00Z
ATL,4427090,Brandon Dorlus,DT,,75.0,295.0,2001-03-22T08:00Z
ATL,4257591,Arnold Ebiketie,LB,,74.0,250.0,1999-01-24T08:00Z
ATL,3124890,Kaden Elliss,LB,,74.0,240.0,1995-06-10T07:00Z
ATL,3043136,Leonard Floyd,DE,,75.0,240.0,1992-09-08T07:00Z
ATL,3050916,Mike Ford Jr.,CB,,72.0,199.0,1995-08-04T07:00Z
ATL,4039170,Elijah Garcia,DT,,77.0,302.0,1998-03-11T08:00Z
ATL,3859006,Ronnie Harrison Jr.,LB,,75.0,214.0,1997-04-18T07:00Z
ATL,3895841,Mike Hughes,CB,,70.0,190.0,1997-02-11T08:00Z
ATL,4376288,LaCale London,DE,,75.0,297.0,1997-08-05T07:00Z
ATL,4002046,David Onyemata,DT,,76.0,310.0,1992-11-13T08:00Z
ATL,4430271,Ruke Orhorhoro,DT,,76.0,295.0,2001-10-13T07:00Z
ATL,5081394,James Pearce Jr.,LB,,77.0,243.0,2003-10-12T07:00Z
ATL,3116726,Kentavius Street,DT,,74.0,315.0,1996-05-08T07:00Z
ATL,4239995,A.J. Terrell Jr.,CB,,73.0,200.0,1998-09-23T07:00Z
ATL,4685597,Jalon Walker,LB,,74.0,245.0,2004-02-24T08:00Z
ATL,4431005,Xavier Watts,S,,72.0,203.0,2001-11-22T08:00Z
ATL,3128303,Josh Woods,LB,,73.0,235.0,1996-07-01T07:00Z
ATL,3043234,Zane Gonzalez,PK,,72.0,202.0,1995-05-07T07:00Z
ATL,3915528,Liam McCullough,LS,,74.0,245.0,1997-06-05T07:00Z
ATL,2977680,Bradley Pinion,P,,77.0,265.0,1994-06-01T07:00Z
ATL,4247807,Troy Andersen,LB,,76.0,245.0,1999-04-23T07:00Z
ATL,4431194,Billy Bowman Jr.,S,,70.0,194.0,2003-01-29T08:00Z
ATL,4426412,Zach Harrison,DE,,77.0,270.0,2001-08-14T07:00Z
ATL,4567111,DeMarcco Hellams,S,,73.0,203.0,2000-06-05T07:00Z
ATL,4360230,Emory Jones,QB,,74.0,211.0,2000-04-29T07:00Z
ATL,4243457,DeAngelo Malone,LB,,75.0,235.0,1999-07-12T07:00Z
ATL,3127304,Kaleb McGary,OT,,78.0,330.0,1995-02-22T08:00Z
ATL,2973014,Storm Norton,OT,,79.0,310.0,1994-05-16T07:00Z
ATL,4360423,Michael Penix Jr.,QB,,75.0,220.0,2000-05-08T07:00Z
ATL,4429067,Clark Phillips III,CB,,69.0,185.0,2001-12-19T08:00Z
ATL,4077786,Sam Roberts,DT,,77.0,295.0,1998-04-14T07:00Z
ATL,4428713,Bralen Trice,LB,,76.0,274.0,2001-02-26T08:00Z
ATL,4684636,Malik Verdon,S,,76.0,218.0,2002-10-31T08:00Z
ATL,3929922,Tyrone Wheatley Jr.,OT,,78.0,320.0,1997-02-04T08:00Z
ATL,4369886,Chris Blair,WR,,74.0,215.0,1997-10-06T07:00Z
ATL,4040613,Jordan Fuller,S,,74.0,203.0,1998-03-04T08:00Z
ATL,4570485,Joshua Gray,G,,77.0,299.0,2000-03-13T08:00Z
ATL,4372091,Ryan Hayes,OT,,78.0,303.0,2000-02-28T08:00Z
ATL,4240596,C.J. Henderson,CB,,73.0,205.0,1998-09-30T07:00Z
ATL,4039029,Khalid Kareem,LB,,76.0,255.0,1998-04-28T07:00Z
ATL,5277116,Lenny Krieg,PK,,74.0,214.0,2002-08-05T07:00Z
ATL,4570242,Nick Nash,WR,,75.0,195.0,1999-07-08T07:00Z
ATL,3916566,K.J. Osborn,WR,,71.0,203.0,1997-06-10T07:00Z
ATL,4430411,Jammie Robinson,S,,71.0,195.0,2001-01-24T08:00Z
ATL,4430482,Joshua Simon,TE,,76.0,240.0,2000-11-27T08:00Z
ATL,4034861,Ben Stille,DT,,76.0,296.0,1997-11-12T08:00Z
ATL,4258207,Andrew Stueber,G,,79.0,320.0,1999-07-01T07:00Z
ATL,4243332,Keith Taylor,CB,,75.0,195.0,1999-05-03T07:00Z
ATL,4034946,Kyle Trask,QB,,77.0,236.0,1998-03-06T08:00Z
ATL,4240723,Carter Warren,OT,,77.0,311.0,1999-01-19T08:00Z
ATL,4248425,Carlos Washington Jr.,RB,,71.0,210.0,1998-12-26T08:00Z
ATL,4428932,A.J. Woods,CB,,69.0,186.0,2001-03-28T08:00Z
BAL,4690013,Rasheen Ali,RB,,71.0,210.0,2001-02-16T08:00Z
BAL,3116365,Mark Andrews,TE,,77.0,250.0,1995-09-06T07:00Z
BAL,4360939,Rashod Bateman,WR,,73.0,193.0,1999-11-29T08:00Z
BAL,4576075,Corey Bullock,C,,75.0,320.0,2001-12-09T08:00Z
BAL,4035002,Ben Cleveland,G,,78.0,355.0,1998-08-25T07:00Z
BAL,4360964,Daniel Faalele,G,,80.0,370.0,1999-11-09T08:00Z
BAL,4429615,Zay Flowers,WR,,69.0,183.0,2000-09-11T07:00Z
BAL,3043078,Derrick Henry,RB,,74.0,252.0,1994-01-04T08:00Z
BAL,15795,DeAndre Hopkins,WR,,73.0,210.0,1992-06-06T07:00Z
BAL,4035671,Tyler Huntley,QB,,73.0,204.0,1998-02-03T08:00Z
BAL,3916387,Lamar Jackson,QB,,74.0,205.0,1997-01-07T08:00Z
BAL,4685736,Emery Jones Jr.,OT,,77.0,320.0,2004-03-05T08:00Z
BAL,4241263,Charlie Kolar,TE,,78.0,265.0,1999-02-10T08:00Z
BAL,4361050,Isaiah Likely,TE,,76.0,245.0,2000-04-18T07:00Z
BAL,4360499,Tyler Linderbaum,C,,74.0,305.0,2000-04-07T07:00Z
BAL,4596334,Keaton Mitchell,RB,,68.0,190.0,2002-01-17T08:00Z
BAL,3040008,Joseph Noteboom,OT,,77.0,321.0,1995-06-19T07:00Z
BAL,2975417,Patrick Ricard,FB,,75.0,300.0,1994-05-27T07:00Z
BAL,4430876,Roger Rosengarten,OT,,77.0,316.0,2002-06-03T07:00Z
BAL,2972515,Cooper Rush,QB,,75.0,225.0,1993-11-21T08:00Z
BAL,2980153,Ronnie Stanley,OT,,78.0,310.0,1994-03-18T08:00Z
BAL,4769895,Carson Vinson,OT,,79.0,320.0,2001-11-13T08:00Z
BAL,4243220,Andrew Vorhees,G,,78.0,320.0,1999-01-21T08:00Z
BAL,4696882,Devontez Walker,WR,,73.0,198.0,2001-06-19T07:00Z
BAL,4241424,Tylan Wallace,WR,,71.0,200.0,1999-05-13T07:00Z
BAL,4690143,LaJohntay Wester,WR,,69.0,170.0,2002-03-29T08:00Z
BAL,3052101,Chidobe Awuzie,CB,,71.0,202.0,1995-05-24T07:00Z
BAL,4698244,Teddye Buchanan,LB,,74.0,240.0,2002-10-03T07:00Z
BAL,4039413,Alohi Gilman,S,,70.0,201.0,1997-09-17T07:00Z
BAL,4683188,Mike Green,LB,,75.0,250.0,2003-07-28T07:00Z
BAL,4575517,Kyle Hamilton,S,,76.0,218.0,2001-03-16T08:00Z
BAL,4241250,Jake Hummel,LB,,73.0,235.0,1999-01-04T08:00Z
BAL,3126356,Marlon Humphrey,CB,,72.0,210.0,1996-07-08T07:00Z
BAL,4878287,Keondre Jackson,S,,74.0,215.0,2003-05-02T07:00Z
BAL,15846,John Jenkins,DT,,75.0,360.0,1989-07-11T07:00Z
BAL,4569428,Carl Jones,LB,,74.0,230.0,2001-08-08T07:00Z
BAL,3915525,Dre'Mont Jones,DE,,75.0,281.0,1997-01-05T08:00Z
BAL,4362139,Travis Jones,DT,,76.0,341.0,1999-10-15T07:00Z
BAL,4694334,Keyon Martin,CB,,69.0,170.0,2001-05-16T07:00Z
BAL,4426507,David Ojabo,LB,,76.0,252.0,2000-05-17T07:00Z
BAL,5144942,CJ Okoye,DT,,78.0,370.0,2001-10-20T07:00Z
BAL,3116175,Amani Oruwariye,CB,,74.0,205.0,1996-02-09T08:00Z
BAL,4565311,Aeneas Peebles,DT,,72.0,289.0,2001-09-03T07:00Z
BAL,4690179,Tavius Robinson,LB,,78.0,262.0,1999-01-03T08:00Z
BAL,4430831,Trenton Simpson,LB,,74.0,235.0,2001-06-14T07:00Z
BAL,3915189,Roquan Smith,LB,,73.0,235.0,1997-04-08T07:00Z
BAL,4685530,Malaki Starks,S,,73.0,203.0,2003-11-13T08:00Z
BAL,4575483,T.J. Tampa,CB,,73.0,199.0,2002-03-13T08:00Z
BAL,16831,Brent Urban,DE,,79.0,309.0,1991-05-05T07:00Z
BAL,16772,Kyle Van Noy,LB,,75.0,255.0,1991-03-26T08:00Z
BAL,4362492,Ar'Darius Washington,S,,68.0,180.0,1999-11-02T08:00Z
BAL,4601278,Nate Wiggins,CB,,73.0,182.0,2003-08-28T07:00Z
BAL,4697745,Tyler Loop,PK,,71.0,191.0,2001-08-04T07:00Z
BAL,3915184,Nick Moore,LS,,74.0,260.0,1992-12-09T08:00Z
BAL,4260224,Jordan Stout,P,,75.0,209.0,1998-08-04T07:00Z
BAL,3115249,Taven Bryan,DT,,76.0,291.0,1996-03-11T08:00Z
BAL,4565350,Jay Higgins IV,LB,,72.0,230.0,2002-02-14T08:00Z
BAL,4038441,Justice Hill,RB,,70.0,205.0,1997-11-14T08:00Z
BAL,4426372,Adisa Isaac,LB,,76.0,253.0,2001-10-04T07:00Z
BAL,5083656,Bilhal Kone,CB,,73.0,190.0,2002-03-03T08:00Z
BAL,4575860,Robert Longerbeam,CB,,71.0,174.0,2001-01-18T08:00Z
BAL,4035245,Nnamdi Madubuike,DT,,75.0,305.0,1997-11-17T08:00Z
BAL,4428763,Dayton Wade,WR,,69.0,184.0,2000-09-08T07:00Z
BAL,3915837,Broderick Washington Jr.,DT,,74.0,315.0,1996-12-04T08:00Z
BAL,4426327,Kenyon Green,G,,76.0,323.0,2001-03-15T08:00Z
BAL,4369994,Malik Hamm,LB,,75.0,254.0,2000-08-26T07:00Z
BAL,4426479,Cornelius Johnson,WR,,75.0,212.0,2000-11-29T08:00Z
BAL,3046401,Keith Kirkwood,WR,,75.0,210.0,1993-12-26T08:00Z
BAL,4044132,William Kwenkeu,LB,,73.0,235.0,1997-01-08T08:00Z
BAL,4686768,Gerad Lichtenhan,OT,,80.0,330.0,2001-12-03T08:00Z
BAL,5211114,David Olajiga,DT,,75.0,315.0,1997-11-03T08:00Z
BAL,4428225,Jared Penning,G,,77.0,319.0,2000-09-17T07:00Z
BAL,5082541,Marquise Robinson,CB,,72.0,192.0,2002-07-16T07:00Z
BAL,4433904,Kaimon Rucker,LB,,74.0,265.0,2002-02-28T08:00Z
BAL,4879972,Lucas Scott,FB,,75.0,290.0,2003-08-25T07:00Z
BAL,2512477,Laken Tomlinson,G,,75.0,323.0,1992-02-09T08:00Z
BAL,2979632,Josh Tupou,DT,,75.0,350.0,1994-05-02T07:00Z
BAL,4039274,Jonathan Ward,RB,,72.0,202.0,1997-09-30T07:00Z
BAL,3919557,Scotty Washington,TE,,77.0,242.0,1997-07-26T07:00Z
BUF,3918298,Josh Allen,QB,,77.0,237.0,1996-05-21T07:00Z
BUF,4367203,Alec Anderson,OT,,77.0,305.0,1999-10-03T07:00Z
BUF,4030899,Spencer Brown,OT,,80.0,311.0,1998-02-28T08:00Z
BUF,4635008,Keon Coleman,WR,,76.0,215.0,2003-05-17T07:00Z
BUF,4379399,James Cook III,RB,,71.0,190.0,1999-09-25T07:00Z
BUF,16731,Brandin Cooks,WR,,70.0,189.0,1993-09-25T07:00Z
BUF,4243537,Gabe Davis,WR,,74.0,225.0,1999-04-01T08:00Z
BUF,4429501,Ray Davis,RB,,68.0,220.0,1999-11-11T08:00Z
BUF,3051324,Dion Dawkins,OT,,77.0,320.0,1994-04-26T07:00Z
BUF,3917660,David Edwards,G,,78.0,308.0,1997-03-20T08:00Z
BUF,4039505,Reggie Gilliam,FB,,72.0,244.0,1997-08-20T07:00Z
BUF,4368828,Tylan Grable,OT,,77.0,309.0,1999-10-04T07:00Z
BUF,4573699,Jackson Hawes,TE,,76.0,253.0,2000-12-06T08:00Z
BUF,3915411,Ty Johnson,RB,,70.0,210.0,1997-09-17T07:00Z
BUF,4385690,Dalton Kincaid,TE,,76.0,240.0,1999-10-18T07:00Z
BUF,3930086,Dawson Knox,TE,,76.0,254.0,1996-11-14T08:00Z
BUF,4427843,Chase Lundt,OT,,79.0,304.0,2000-06-16T07:00Z
BUF,4033748,Connor McGovern,C,,77.0,318.0,1997-11-03T08:00Z
BUF,4242433,Joshua Palmer,WR,,73.0,210.0,1999-09-22T07:00Z
BUF,4373678,Khalil Shakir,WR,,72.0,190.0,2000-02-03T08:00Z
BUF,4241476,Tyrell Shavers,WR,,76.0,211.0,1999-08-18T07:00Z
BUF,4428696,O'Cyrus Torrence,G,,77.0,347.0,2000-01-20T08:00Z
BUF,3039707,Mitchell Trubisky,QB,,75.0,222.0,1994-08-20T07:00Z
BUF,4239140,Ryan Van Demark,OT,,78.0,307.0,1998-03-22T08:00Z
BUF,4430815,Sedrick Van Pran-Granger,C,,76.0,310.0,2001-10-23T07:00Z
BUF,4366349,Joe Andreessen,LB,,73.0,232.0,2000-02-07T08:00Z
BUF,4379778,Christian Benford,CB,,73.0,205.0,2000-09-21T07:00Z
BUF,4259166,Terrel Bernard,LB,,73.0,224.0,1999-05-07T07:00Z
BUF,4676004,Cole Bishop,S,,74.0,207.0,2002-10-24T07:00Z
BUF,3051389,Joey Bosa,DE,,77.0,280.0,1995-07-11T07:00Z
BUF,4240585,AJ Epenesa,DE,,78.0,260.0,1998-09-15T07:00Z
BUF,4044133,Sam Franklin Jr.,S,,75.0,210.0,1996-02-02T08:00Z
BUF,4688931,Maxwell Hairston,CB,,71.0,183.0,2003-08-06T07:00Z
BUF,4596480,Jordan Hancock,CB,,72.0,195.0,2003-08-12T07:00Z
BUF,3121003,Taron Johnson,CB,,71.0,192.0,1996-07-27T07:00Z
BUF,16910,DaQuan Jones,DT,,76.0,320.0,1991-12-27T08:00Z
BUF,3916577,Cam Lewis,CB,,69.0,183.0,1997-04-13T07:00Z
BUF,4241468,Phidarian Mathis,DT,,76.0,312.0,1998-04-26T07:00Z
BUF,3046287,Matt Milano,LB,,72.0,223.0,1994-07-28T07:00Z
BUF,3050122,Larry Ogunjobi,DT,,74.0,305.0,1994-06-03T07:00Z
BUF,2577466,Jordan Phillips,DT,,78.0,341.0,1992-09-21T07:00Z
BUF,15979,Jordan Poyer,S,,72.0,191.0,1991-04-25T07:00Z
BUF,4362506,Greg Rousseau,DE,,78.0,266.0,2000-04-05T07:00Z
BUF,4684527,T.J. Sanders,DT,,76.0,297.0,2003-07-30T07:00Z
BUF,3915419,Darnell Savage,S,,71.0,198.0,1997-07-30T07:00Z
BUF,4428548,Javon Solomon,DE,,73.0,247.0,2001-01-17T08:00Z
BUF,2978313,Shaq Thompson,LB,,72.0,230.0,1994-04-21T07:00Z
BUF,4831989,Deone Walker,DT,,79.0,331.0,2004-03-11T08:00Z
BUF,3042717,Tre'Davious White,CB,,71.0,192.0,1995-01-16T08:00Z
BUF,4568624,Dorian Williams,LB,,74.0,230.0,2001-06-28T07:00Z
BUF,2976549,Reid Ferguson,LS,,74.0,235.0,1994-03-24T08:00Z
BUF,11122,Matt Prater,PK,,70.0,175.0,1984-08-10T07:00Z
BUF,4035685,Mitch Wishnowsky,P,,74.0,220.0,1992-03-03T08:00Z
BUF,3917232,Tyler Bass,PK,,70.0,183.0,1997-02-14T08:00Z
BUF,4426883,DeWayne Carter,DT,,75.0,305.0,2000-12-10T08:00Z
BUF,4036060,Damar Hamlin,S,,72.0,200.0,1998-03-24T08:00Z
BUF,4035004,Mecole Hardman,WR,,70.0,187.0,1998-03-12T08:00Z
BUF,4033234,Michael Hoecht,DE,,76.0,310.0,1997-10-05T07:00Z
BUF,4432715,Landon Jackson,DE,,78.0,264.0,2003-01-02T08:00Z
BUF,4039303,Ed Oliver,DT,,73.0,287.0,1997-12-12T08:00Z
BUF,4573684,Wande Owens,S,,71.0,210.0,2001-03-26T08:00Z
BUF,4039007,Taylor Rapp,S,,72.0,208.0,1997-12-22T08:00Z
BUF,3121427,Curtis Samuel,WR,,71.0,195.0,1996-08-11T07:00Z
BUF,4568703,Dorian Strong,CB,,73.0,185.0,2002-03-14T08:00Z
BUF,4683450,Tommy Akingbesote,DB,,75.0,306.0,2003-02-25T08:00Z
BUF,4039034,Shane Buechele,QB,,72.0,210.0,1998-01-08T08:00Z
BUF,5209587,Travis Clayton,OT,,79.0,301.0,2001-02-17T08:00Z
BUF,4576069,Brandon Codrington,CB,,69.0,185.0,2000-11-17T08:00Z
BUF,4427348,Te'Cory Couch,CB,,70.0,175.0,1999-09-06T07:00Z
BUF,3059620,Morgan Fox,DE,,75.0,259.0,1994-09-12T07:00Z
BUF,4429805,Frank Gore Jr.,RB,,68.0,195.0,2002-03-13T08:00Z
BUF,4432215,Stephen Gosnell,WR,,74.0,198.0,2001-10-22T07:00Z
BUF,4240548,Kendrick Green,C,,76.0,315.0,1998-12-22T08:00Z
BUF,3895791,Dane Jackson,CB,,71.0,180.0,1996-11-29T08:00Z
BUF,4577066,Keonta Jenkins,LB,,75.0,219.0,2002-01-26T08:00Z
BUF,4249214,Andre Jones Jr.,DE,,77.0,258.0,1998-10-25T07:00Z
BUF,4688552,Keleki Latu,TE,,79.0,244.0,2002-08-13T07:00Z
BUF,4427826,Zion Logue,DT,,78.0,314.0,2001-07-13T07:00Z
BUF,4239997,Baylon Spector,LB,,72.0,233.0,1998-10-20T07:00Z
